title,year,country,genres,time
飛龍猛將,1988,홍콩,액션/코미디/로맨스/드라마,1시간 37분
Zigeunerweisen,1980,일본,스릴러/공포/미스터리,2시간 22분
En man som heter Ove,2015,스웨덴,코미디/드라마/로맨스,1시간 56분
45 Years,2015,영국,드라마/로맨스,1시간 35분
I Am Not Your Negro,2016,"프랑스,미국,벨기에,스위스",다큐멘터리,1시간 33분
춘몽,2016,한국,로맨스/드라마/가족,1시간 41분
鐵人들,1982,한국,드라마,1시간 48분
천국의 계단,1991,한국,드라마,2시간 7분
0심이,1990,한국,코미디/드라마,1시간 40분
Merry Christmas Mr. Mo,2016,한국,코미디,1시간 41분
Perfetti sconosciuti,2016,이탈리아,코미디/드라마,1시간 36분
Celle que vous croyez,2019,프랑스,코미디/드라마,1시간 41분
Under the Silver Lake,2018,미국,범죄/드라마/미스터리/스릴러,2시간 19분
Manifesto,2015,독일,드라마,1시간 35분
地球最后的夜晚,2018,"중국,프랑스",드라마/미스터리,2시간 18분
The Lion King 2 Simba's Pride,1998,"미국,호주",애니메이션/가족/모험,1시간 21분
한낮의 피크닉,2018,한국,드라마,1시간 19분
Nostalghia,1983,"이탈리아,소련",드라마,2시간 5분
Offret,1986,"스웨덴,프랑스,영국",드라마,2시간 29분
Happy End,2017,"프랑스,오스트리아,독일",드라마,1시간 47분
Che: Part Two,2008,"스페인,프랑스,미국",드라마/역사/전쟁,2시간 15분
Che: Part One,2008,"멕시코,프랑스,스페인",드라마/역사/전쟁,2시간 14분
김군,2018,한국,다큐멘터리,1시간 25분
Skin Deep,1989,미국,코미디,1시간 37분
Meet the Feebles,1989,뉴질랜드,애니메이션,1시간 33분
An American Tail,1986,미국,애니메이션,1시간 20분
Fitzcarraldo,1982,"독일,페루,서독",드라마,2시간 38분
The Accused,1988,미국,드라마/스릴러,1시간 50분
彼らが本気で編むときは、,2017,일본,드라마/가족,2시간 7분
Doubles vies,2018,프랑스,코미디/드라마/로맨스,1시간 48분
ラプラスの魔女,2018,일본,드라마/미스터리/스릴러,1시간 56분
굿바이 마이 러브NK: 붉은 청춘,2017,한국,다큐멘터리,1시간 20분
Nelyubov,2017,"러시아,프랑스,독일,벨기에",드라마,2시간 7분
The Death of Stalin,2017,"영국,프랑스,벨기에,캐나다,미국",코미디/드라마/역사/전쟁,1시간 47분
파도치는 땅,2018,한국,드라마,1시간 22분
예수보다 낯선,2018,한국,드라마/코미디,1시간 20분
Miss Rhino And Mr. Korando,1989,한국,액션,1시간 45분
과부춤,1983,한국,드라마,1시간 48분
Lee Jang-ho And Alien Baseball Team 2,1988,한국,스포츠/로맨스/드라마,1시간 39분
깜동,1988,한국,드라마,1시간 58분
백치 애인,1992,한국,로맨스/드라마,2시간 9분
Lost Love,1991,한국,로맨스/드라마,1시간 43분
있잖아요 비밀이에요,1990,한국,드라마,1시간 49분
Mom Has A New Boyfriend,1995,한국,로맨틱코미디/드라마,1시간 35분
개같은 날의 오후,1995,한국,코미디,1시간 48분
火女 '82,1982,한국,드라마/스릴러/범죄,1시간 55분
Sirasoni,1992,한국,액션/드라마,1시간 53분
Kim's War,1992,한국,드라마,1시간 57분
Fire And Blood,1991,한국,스릴러/범죄,1시간 55분
Silver Stallion,1991,한국,드라마,2시간 3분
For Agnes,1991,한국,로맨스/드라마,1시간 50분
死의 讚美: Death Song,1991,한국,드라마,2시간 40분
낙타는 따로 울지 않는다,1991,한국,드라마,1시간 56분
파업전야,1990,한국,드라마,1시간 47분
Our Class Accepts Anyone Regardless Of Grade,1990,한국,드라마,1시간 44분
그래 가끔 하늘을 보자,1990,한국,드라마,1시간 40분
Why Did Bobhi Djarma Go East?,1989,한국,드라마,2시간 55분
Guro Arirang,1989,한국,드라마,1시간 47분
長男: The Oldest Son,1984,한국,드라마,1시간 55분
Karma,1988,한국,1시간 45분,청소년 관람불가
靑松으로 가는 길,1990,한국,1시간 40분,15세 관람가
돌아이 2,1986,한국,액션,1시간 41분
America America,1988,한국,1시간 37분,15세 관람가
매춘,1988,한국,성인/드라마,1시간 36분
연산일기,1987,한국,시대극,1시간 58분
아다다,1987,한국,시대극,1시간 58분
Potato,1987,한국,드라마,1시간 52분
Annyeong! UFO,2004,한국,로맨틱코미디,1시간 45분
레테의 戀歌,1987,한국,드라마,1시간 30분
Stray Dog,1982,한국,1시간 43분,청소년 관람불가
Seoul Emperor,1986,한국,드라마,1시간 50분
Seoul Rainbow,1989,한국,드라마,2시간 22분
변강쇠,1986,한국,코미디,1시간 45분
Eunuch,1986,한국,드라마/시대극,1시간 50분
Pong,1985,한국,드라마,1시간 54분
가을을 남기고 간 사랑,1984,한국,로맨스/드라마,1시간 55분
오싱,1985,한국,드라마,1시간 45분
白鷗야 훨훨 날지마라,1982,한국,로맨스/드라마,2시간 3분
세 번은 짧게 세 번은 길게,1981,한국,로맨스/드라마,2시간 20분
Son Of A Man,1980,한국,드라마,1시간 50분
Rooster,1990,한국,드라마/가족,1시간 49분
바보 선언,1983,한국,코미디/드라마,1시간 37분
Mismatched Nose,1980,한국,드라마/스릴러/범죄,1시간 50분
꼬방동네 사람들,1982,한국,드라마,1시간 48분
The Last Witness,1980,한국,전쟁/스릴러,2시간 38분
The Hut,1980,한국,드라마,1시간 39분
Arctic,2019,아이슬란드,모험/드라마,1시간 38분
강변 호텔,2018,한국,드라마,1시간 35분
寝ても覚めても,2018,일본,드라마/로맨스,2시간 00분
Loro,2018,이탈리아,드라마,2시간 37분
Sueño en otro idioma,2017,"멕시코,네덜란드",드라마/로맨스/판타지,1시간 41분
국경의 왕,2017,한국,드라마,1시간 57분
칠곡 가시나들,2019,한국,다큐멘터리,1시간 39분
The House That Jack Built,2018,"덴마크,프랑스,스웨덴,독일,벨기에",범죄/드라마/공포,2시간 32분
夜空はいつでも最高密度の青色だ,2017,일본,드라마,1시간 48분
Eden,2014,프랑스,드라마/음악,2시간 11분
Enemy,2013,"캐나다,스페인",드라마/미스터리,1시간 31분
TRASH,2015,영국,모험/드라마/스릴러,1시간 53분
Racing With The Moon,1984,미국,로맨틱코미디/드라마,1시간 48분
The Distinguished Gentleman,1992,미국,코미디,1시간 50분
Eat a Bowl of Tea,1989,미국,로맨스,1시간 42분
Jade,1995,미국,액션/드라마/스릴러/범죄,1시간 35분
Presumed Innocent,1990,미국,드라마/스릴러/범죄,2시간 6분
The Final Countdown,1980,미국,드라마/SF/전쟁/모험,1시간 43분
The Producers,2005,미국,음악/코미디,2시간 13분
JUST CAUSE,1995,미국,스릴러,1시간 42분
SCANNERS,1981,캐나다,스릴러/공포/SF,1시간 43분
Monkey Trouble,1994,미국,코미디/가족,1시간 36분
Veronika Desides to Die,2009,미국,드라마/로맨스,1시간 42분
Powder,1995,미국,드라마/판타지,1시간 51분
Southpaw,2015,"미국,홍콩",액션/모험/드라마/스릴러/스포츠,2시간 4분
Tremors,1990,미국,공포/코미디,1시간 32분
No Man's Land,1987,미국,드라마/스릴러/범죄,1시간 55분
Terminal Velocity,1994,미국,액션/스릴러,1시간 42분
Scary Movie 3,2003,"미국,캐나다",코미디/공포,1시간 30분
Silent Trigger,1996,"캐나다,영국",액션/드라마/스릴러,1시간 33분
Dark Angel,1989,미국,스릴러/액션/SF,1시간 10분
Navy SEALS,1990,미국,액션/전쟁/모험/스릴러,1시간 53분
Revenge,1990,"미국,멕시코",로맨스/드라마/스릴러/범죄,2시간 00분
Get Rich or Die Tryin',2005,미국,음악/범죄/액션/드라마,2시간 14분
Yves Saint Laurent,2014,"프랑스,벨기에",드라마,1시간 46분
El Sur,1983,"스페인,프랑스",드라마/로맨스,1시간 32분
Lucía y el sexo,2001,"스페인,프랑스",드라마/로맨스,2시간 8분
La Ardilla Roja,1993,스페인,드라마,1시간 54분
Cows,1991,스페인,드라마,1시간 36분
The Lovers From The North Pole,1998,"스페인,프랑스",로맨스/드라마,1시간 48분
언더독,2018,한국,애니메이션/가족/드라마,1시간 42분
Una questione privata,2017,"이탈리아,프랑스",드라마/로맨스/전쟁,1시간 24분
"춘천, 춘천",2016,한국,드라마,1시간 17분
The Remnants,2016,한국,다큐멘터리,1시간 46분
Roma,2018,"미국,멕시코",드라마,2시간 14분
La ragazza nella nebbia,2017,"이탈리아,독일,프랑스",스릴러/범죄,2시간 8분
Swoon,1992,미국,1시간 22분,전체 관람가
Den Goda Viljan,1992,"독일,이탈리아,프랑스,영국,스웨덴,덴마크,핀란드,노르웨이,아이슬란드",로맨스/드라마,3시간 00분
La note bleue,1991,"프랑스,독일",드라마/음악/로맨스,2시간 15분
Critters,1986,미국,액션/공포/코미디,1시간 22분
Rommy & Michele's High School Reunion,1997,미국,1시간 31분,15세 관람가
Wyatt Earp,1994,미국,로맨스/서부극/액션/드라마,3시간 10분
Kiss of Death,1995,미국,드라마/스릴러/범죄,1시간 40분
Cool World,1992,미국,판타지/액션/애니메이션/스릴러/코미디,1시간 41분
Willow,1988,미국,판타지/액션/코미디,2시간 10분
Darkman II: The Return Of Durant,1995,"미국,캐나다",액션/범죄/공포/SF/스릴러,1시간 33분
Blue Thunder,1983,미국,드라마/스릴러/범죄,1시간 48분
Little Man Tate,1991,미국,드라마,1시간 39분
Turner & Hooch,1989,미국,드라마/범죄/스릴러/코미디,1시간 37분
Down by Law,1986,"미국,독일",코미디/범죄/드라마,1시간 47분
The Client,1994,미국,드라마/스릴러,1시간 59분
An Officer and a Gentleman,1982,미국,드라마/로맨스,2시간 2분
The Parent Trap,1998,미국,로맨스/가족,2시간 7분
Chef,2014,미국,모험/코미디/드라마,1시간 54분
If Only,2004,"미국,영국",코미디/드라마/판타지/로맨스,1시간 36분
Amy,2015,영국,다큐멘터리/음악,2시간 7분
Journey's End,2017,영국,드라마/전쟁,1시간 47분
Loving Pablo,2017,"스페인,불가리아",액션/범죄/드라마,2시간 2분
La promesse de l'aube,2017,"프랑스,벨기에",드라마/로맨스/전쟁,2시간 10분
In den Gängen,2018,독일,드라마,2시간 5분
Jurassic World: Fallen Kingdom,2018,"스페인,미국",SF/액션/모험,2시간 7분
Incredibles 2,2018,미국,애니메이션/액션/모험/코미디/가족/SF,2시간 5분
幼な子われらに生まれ,2017,일본,드라마,2시간 7분
Estiu 1993,2017,스페인,드라마/가족,1시간 38분
풀잎들,2018,한국,드라마,1시간 6분
羊の木,2017,일본,스릴러,2시간 6분
リズと青い鳥,2018,일본,애니메이션/드라마/판타지/음악,1시간 30분
You Were Never Really Here,2017,"영국,프랑스,미국",범죄/드라마/미스터리/스릴러,1시간 29분
죄 많은 소녀,2017,한국,드라마/미스터리,1시간 53분
물괴,2018,한국,액션/시대극,1시간 45분
어둔 밤,2017,한국,액션/코미디,1시간 52분
Searching,2018,"러시아,미국",드라마/미스터리/스릴러,1시간 42분
Whitney,2018,"영국,미국",음악/다큐멘터리,2시간 00분
Cyborg Girl,2008,한국,로맨틱코미디/코미디,1시간 43분
迷你特攻隊,1983,홍콩,액션/모험/코미디/범죄/스릴러/전쟁,1시간 30분
Muriel's Wedding,1994,호주,드라마/코미디/가족,1시간 45분
Man on Wire,2008,"영국,미국",다큐멘터리/범죄/역사/스포츠/드라마,1시간 34분
Driving Miss Daisy,1989,미국,코미디/드라마,1시간 38분
"Honey, I Blew Up the Kid",1992,미국,모험/코미디/가족/로맨스/SF,1시간 29분
The Nanny Diaries,2007,미국,로맨틱코미디/드라마/코미디,1시간 44분
Team America: World Police,2004,미국,액션/애니메이션/코미디,1시간 38분
Howard the Duck,1986,미국,액션/코미디,1시간 50분
Immortal Beloved,1994,"영국,미국",드라마/음악/로맨스,2시간 00분
Ace Ventura: When Nature Calls,1995,미국,모험/코미디/범죄,1시간 30분
Escape from L.A.,1996,미국,액션/스릴러,1시간 41분
夜宴,2006,중국,액션/드라마/판타지/로맨스,2시간 11분
新精武门1991,1991,홍콩,액션,1시간 32분
Rescue Dawn,2006,미국,액션/드라마/전쟁,2시간 5분
Old Miss Diary,2006,한국,코미디/로맨스,1시간 48분
Royal Tramp,1992,홍콩,액션/코미디,1시간 49분
Tron,1982,미국,판타지/액션,1시간 36분
"Mr.Handy,Mr.Hong",2004,한국,로맨스/코미디/드라마/로맨틱코미디,1시간 48분
Bio-Man,1988,한국,액션/가족,1시간 37분
My Old Sweet Heart,1995,한국,로맨스/액션,1시간 42분
Point of No Return,1993,미국,액션,1시간 48분
돌아이 一名 또라이: Imbecile,1985,한국,액션/코미디,1시간 50분
Fortress,1992,"호주,미국",SF/액션,1시간 35분
Sudden Death,1995,미국,액션,1시간 50분
마지막 방위,1997,한국,코미디,1시간 33분
The Bucket List,2007,미국,드라마/코미디,1시간 37분
좋지 아니한가,2007,한국,코미디/드라마/가족,1시간 57분
Philomena,2013,"영국,미국,프랑스",코미디/드라마,1시간 38분
1724 기방난동사건,2008,한국,액션/코미디/시대극,1시간 43분
불가사리,1985,북한,액션,1시간 35분
少年黃飛鴻之鐵猴子,1993,홍콩,액션/범죄/드라마,1시간 30분
성실한 나라의 앨리스,2014,한국,드라마,1시간 27분
Super Size Me,2004,미국,다큐멘터리/코미디,1시간 39분
Drop Zone,1994,미국,액션/스릴러,1시간 37분
Escape From Absolom,1994,미국,액션,1시간 58분
审死官,1992,홍콩,액션/코미디,1시간 43분
La jalousie,2013,프랑스,드라마/로맨스,1시간 17분
絶代雙驕: Handsome Siblings,1992,홍콩,액션,1시간 40분
Deep Rising,1998,미국,스릴러/액션/공포,1시간 41분
古今大戦秦俑情,1989,홍콩,로맨스/액션,1시간 37분
Woman in Gold,2015,영국,드라마/역사/전쟁,1시간 49분
U.S. Marshals,1998,미국,액션/드라마/스릴러,2시간 7분
将軍,1992,한국,액션/드라마,1시간 50분
Straight Outta Compton,2015,미국,드라마/역사/음악,2시간 27분
Over the Top,1987,미국,드라마/액션,1시간 33분
Breaking News,2004,홍콩,액션/스릴러,1시간 30분
Anastasia,1997,미국,애니메이션/드라마/모험/판타지,1시간 34분
Assasins,1995,미국,액션/스릴러,2시간 12분
Under Siege 2: Dark Territory,1995,미국,액션/스릴러,1시간 40분
Memphis Bell,1990,미국,전쟁/액션/드라마,1시간 50분
最佳拍檔,1982,홍콩,액션/코미디,1시간 34분
What a Girl Wants,2003,미국,로맨스/로맨틱코미디/코미디,1시간 45분
方世玉,1992,홍콩,액션,1시간 40분
Sicko,2007,미국,다큐멘터리/드라마,2시간 00분
반창꼬,2012,한국,드라마/로맨스,2시간 00분
Master and Commander: The Far Side of the World,2003,미국,액션/모험/드라마/역사/전쟁,2시간 18분
Waterworld,1995,미국,액션,2시간 16분
Dao,1995,홍콩,액션,1시간 45분
新龍門客棧,1992,홍콩,액션/스릴러/드라마,1시간 25분
Les Samourais Des Temps Modernes,2001,프랑스,액션/드라마/범죄,1시간 30분
Demolition Man,1993,미국,액션,1시간 55분
Adoration,2013,"호주,프랑스",드라마/로맨스,1시간 52분
倚天屠龍記之魔教教主,1993,홍콩,액션,1시간 43분
スウィングガ-ルズ: Swing Girls,2004,일본,틴에이저/음악/코미디,1시간 43분
The Goonies,1985,미국,모험/코미디/가족,1시간 55분
Predator,1987,미국,액션/모험/SF/스릴러,1시간 45분
Prisoners,2013,미국,범죄/드라마/미스터리/스릴러,2시간 33분
Man Som Hater Kvinnor,2009,"스웨덴,덴마크",스릴러,2시간 32분
WILD,2014,미국,모험/드라마,1시간 55분
Blood Diamond,2006,"독일,미국",액션/드라마/스릴러,2시간 22분
1번가의 기적,2007,한국,코미디/드라마,1시간 53분
飛鷹計劃,1991,홍콩,액션/모험/코미디/범죄/스릴러,1시간 40분
